SMILES,IC50_nM
C1=CN=C(C=N1)NC2=NC=NC(=C2)N,
CC1=C(C=NN1)C2=CC3=C(C=C2F)N=C(N3CCN(C)C)C4CC5=CC=CC=C5OC4,
CN1CCC(C1)OC2=C(C=CC(=C2)C3=CNN=C3)NC(=O)C4CC5=C(C=CC(=C5)OC)OC4,
CCNC1=CC=CC(=N1)C(=O)NCC2=CC=CC=C2,
C1COCCN1C2=NC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)N,
CC(C)N1C(=NC2=C(N=CN=C21)NCCN(C(C)C)C(C)C)C3=CC=C(C=C3)OC,
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC=CC(=C3)C(=O)NCCN4CCOCC4,
CC1=CC2=C(C=CC=C2NC(=O)C3CCC(C3)N)N=N1.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1C(OC2=CC=CC=C2O1)C3=NC4=C(N3CCC5=CC=C(C=C5)F)C=C(C=N4)C6=CC=NC=C6,
CC(C(=O)N1CCC(C1)C(=O)NC2=CC3=C(C=C2)NN=C3)NC(=O)OC(C)(C)C,
C1CN(CCC1NC(=O)C2=CC(=NC=C2)NC3=CC=C(C=C3)N4C=CN=C4)CC5=CC=CC=C5,
C1CC(=O)N(C1)CCCNC2=CC(=NC=N2)NC3=CC=C(C=C3)OC4=CC=CC=C4,
C1CN(CCC1OC(=O)NC2=CC=NC=C2)C(=O)C(CC3=CC=C(C=C3)Br)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CCNC1=NC=CC(=N1)NCCN2CCOCC2,
C1=CC=C(C=C1)NC(=O)C2=CSC(=N2)NC3=NC=CC4=CC=CC=C43,
CC1=CN=C(N=C1NCCN(C(C)C)C(C)C)NC2=NC=NC=C2,
COC1=CC=C(C=C1)C2=CC(=NC=N2)NCCOC3=CC=CC=C3,
C1=CC=C(C=C1)C2=NNC(=C2)CC(=O)NC3=CC=CC=C3,
CCCNC1=CC(=NC=N1)NCCN2CCOCC2,
CC(C1=CC(=CC=C1)OC)NC(=O)C2=CNC3=C2C=CC(=C3)C4=CNN=C4,
C1CC1NC2=C3C(=NC(=N2)C4=CC(=CC=C4)N)N(C=N3)C5=CSC=C5,
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NCC5=CC=CC=C5,17972.8
COC1=NC=C(C=C1)C2=CC(=NC=N2)NCCN3CCOCC3,
CC(C)N(CCNC(=O)C1=CC(=NC2=CC=CC=C21)Cl)C(C)C,
C1CC1NC(=O)C2=CSC(=N2)C3=CC=CC=C3,
C1CN(CCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)C(C(C(=O)N4CCOCC4)O)O,
COC1=CC=C(C=C1)CCNC(=O)C2=CC=CC(=C2)C3=CC=CS3,
COC1=NC(=NC(=N1)NCC2=CC(=CC=C2)C(F)(F)F)C3=CC=C(C=C3)C(=O)N,
C1CC(CCC1C(=O)NC2=CC3=C(C=C2)C=NC=C3)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CCNC1=NC=CC(=N1)NCCC2=CC=C(C=C2)O,
CNS(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Br)NC3=C(C=C(C=C3)N4CCOCC4)OC,
COC1=C(C=C2C(=C1)C(=NC(=N2)C3=CC(=CC=C3)OC(F)(F)F)NCCCN4CCOCC4)OC,
C1CC(=O)N(C1)CCCNC2=NC=NC(=C2)C3=CC=CC=C3,
CN(C)CCSC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3CC4=C(CN3)C=CC(=C4)OC,
C1CC1NC2=NC(=NC3=C2NC=N3)NC4=CN=CC=C4,
CCCNC1=C2C(=NC=N1)N(C(=N2)C3=C(N(N=C3C)C)C)C(C)C,
CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NCCC5=CC=C(C=C5)O,
CCCNC1=NC(=NC(=C1)C)C2=C(ON=C2C)C,
C1CN(CCC1N2CCOCC2)C3=NC4=CC=CC=C4C(=C3)C(=O)NC5=CC=C(C=C5)N6CCOCC6,
C1CC(=O)N(C1)CCCNC(=O)C2=CC(=NC=C2)Cl,
C1=CN=CC=C1NC2=CC(=NC=N2)Cl,
CC1=CC=C(C=C1)C2=C(C=CN=C2)NC(=O)C3COC4=CC=CC=C4O3.C(=O)(C(F)(F)F)O,
CC1=CC(=NC(=N1)C2=C(N(N=C2C)C)C)NCCO,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCOCC4)NC5=CC=CC=C5,
C1CC(CCC1C(=O)NC2=CC3=C(C=C2)NN=C3)N.Cl,
C1CN(CCC1NC(=O)C2=CSC(=N2)C3=CC=CS3)CC4=CC=CC=C4,
C1CC1NC(=O)C2=CC=C(C=C2)C3=CC(=CN=C3)C(=O)NCC4=CC(=CC=C4)C(F)(F)F,
C1=CC=C2C(=C1)C=CN=C2NC3=NC4=C(N3)C(=NC=N4)NCC5=NC6=CC=CC=C6N5,
C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5.C(=O)(C(F)(F)F)O,
C1CC1NC(=O)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CN=CC=C6,18701.6
CCCNC(=O)C1=CSC(=N1)NC2=NC=CC=N2,
C1=CC(=CC(=C1)N)C2=NC3=C(C(=N2)NCCO)NC=N3,
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=CC=N3)NCCN(C(C)C)C(C)C,
CC1=CC(=NC(=N1)NCCN2CCOCC2)NC3=CC=CC=C3,
COC1=CC(=CC(=C1OC)OC)NC2=NC3=C(S2)C=C(C=C3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,
CC=C(CC(C1=CC=CC=C1)NCC2=CC=CC=C2)C[Si](C)(C)C,
C1CC1NC2=NC(=NC=C2)Cl,
CNS(=O)(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)CC4.C(=O)(C(F)(F)F)O,
CC1=C(C(=NN1C)C)C2=NC=CC(=C2)C(=O)NCCN(C(C)C)C(C)C,
CC1=CC(=NC(=N1)NC2=CC3=C(C=C2)N=CC=C3)NCC4=NC5=CC=CC=C5N4,
CCNC1=NC(=C2C(=N1)N(C=N2)C3=CC=CC=C3)NC4=CC=CC=C4,
CCN1CCN(CC1)C2=C(C=CC=C2Cl)NC(=O)C3=CC4=CC=CC=C4O3,
CC1=CC(=NC(=N1)Cl)NC2=CC(=C(C(=C2)OC)OC)OC,
COC1=C(C=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3)NCCC4=CC=CC=N4)OC,
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC(=NC=C3)C4=CC=C(C=C4)S(=O)(=O)N.C(=O)(C(F)(F)F)O,
CN1C=CC2=C1C=CC(=C2)C3=CC(=NC(=N3)N)NC4=CC=CC=C4,
C1OC2=C(O1)C=C(C=C2)NC(=O)C3=CC(=NC=C3)Cl,
COC1=CC=C(C=C1)CCNC(=O)C2=NC(=CC=C2)NC3=NC=CC=N3,
COC1=CC(=CC(=C1OC)OC)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCCN5CCOCC5,
CCNC1=NC2=C(C(=N1)NCC3=CC=CC=C3)NC=N2,
C1CC(=O)N(C1)CCCNC2=NC(=CS2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,
C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)C2=CC(=CC=C2)NC3=NC=CC=N3,
CC(C)(C)OC(=O)N1CCCC(C1)NC2=NC(=NC=C2)Cl,
C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)C3=CN(N=N3)C4=CC5=C(C=C4)NN=C5.C(=O)(C(F)(F)F)O,
CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NCCN5CCOCC5,14661.8
CC(C)N(CCNC(=O)C1=CC(=NC=C1)C2=CC(=CC=C2)C(=O)C)C(C)C,
CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)C3=CC=CC=N3)NCCO,
C1CC(CN(C1)C(=O)C(C2=CC=CC=C2)N)NC3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O,
CCN(CC1=CC(=CC=C1)OC)C(=O)NC2=C(C=C(C=C2)C3=CNN=C3)OC,
CCN(CC)C1=NC(=NC(=N1)N2CCC3=CC=CC=C3C2)NC4CCN(CC4)CC5=CC=CC=C5,
C1=CC(=CC=C1C(C(=O)NC2=CC3=C(C(=C2)Br)NN=C3N)O)Cl.C(=O)(C(F)(F)F)O,
CCCNC1=NC(=NC(=N1)N(CC)CC)NC2=CC(=CC=C2)N(C)C,
C1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)NC3=CN=CC=C3,
CN1C2=CC=CC=C2N=C1NC3=NC(=C4C(=N3)N(C=N4)C5CCCCC5)N,
CN(C)C1=CC=C(C=C1)C2=NC3=C(C(=N2)NCC4=CC=C(C=C4)OC)NC=N3,
CC1=CC(=NC(=N1)N2CCOCC2)NCCO,
C1=CC=C2C(=C1)C(=CN2C3=NN=C(C=C3)NC4=NC=NC=C4)CC(=O)N,
COC1=CC=C(C=C1)C=CC(=O)NC2=CC3=C(C=C2)NN=C3,
C1CC1NC2=NC(=NC3=C2NC=N3)NC4=NC=CC5=CC=CC=C54,
CS(=O)(=O)NC1=CC=C(C=C1)C2=CC3=C(C=CC=C3N(C(=O)C4=CC=CC=N4)C(=O)C5=CC=CC=N5)N=C2.C(=O)(C(F)(F)F)O,
C1CC1NC2=NC=NC3=C2NC(=N3)NC4=CC=C(C=C4)N5C=CN=C5,
C1CN(CCC1N2CCOCC2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCCN6CCOCC6,
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)C4=NOC(=C4C5=CC=C(C=C5)F)Cl,
CC1=CN=CC2=C1C(=CC=C2)N3CCN(CC3)C(=O)C(C4=C(C=C(C=C4)F)F)O.C(=O)(C(F)(F)F)O,
CCCNC1=NC(=NC=C1)C2=CSC3=CC=CC=C32,
CC1=CN=C(N=C1NCCN2CCOCC2)C3=CC=C(C=C3)C(=O)N4CCN(CC4)C,
CC1CN(CCN1)C2=C(C=CC=C2Cl)NC(=O)C3=CC=C(O3)Br.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CC(C)N1C(=NC2=C(N=CN=C21)NCCCN3CCCC3=O)C4=CN=C(C=C4)OC,
COC1=CC=C(C=C1)CCNC(=O)C2=CC(=NC=C2)Cl,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=NC=C4)NCCCN5CCCC5=O,18390.8
CC1=CC(=NC(=N1)NC2=CC=CC=N2)NCC3=CC=CC=C3,
C1=CC=C2C(=C1)C(=CS2)C3=CC(=NC=N3)NCCO,
COC1=C(C=C2C(=C1)C(=NC(=N2)C3=CN=C(C=C3)N4CCOCC4)NC5=CC=CC=C5)OC,
COC1=NC(=NC(=N1)NC2CC2)NC3=CN=CC=C3,
C1=CC=C(C=C1)CNC(=O)C2=CN=C(S2)C3=CC=CC=C3,
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=CC(=N3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O,
COC1=NC=C(C=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCCCN4CCOCC4)OC)OC,
C1=CC=C(C=C1)CNC2=NC=NC(=C2)N,
C1CN(CCC1NC(=O)C2=CSC(=N2)C3=CC=CC=C3)CC4=CC=CC=C4,
CC1=CN=CC2=C1C(=CC=C2)N3CCNCC3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CC(C)N(CCNC(=O)C1=CC(=CC=C1)NC2=NC=CC=N2)C(C)C,
C1CC(N(C1)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCCO)CO,
COC1=C(C=CC(=C1)N2CCOCC2)NC3=NC=C(C(=C3)NC4=CC=CC=N4)C(F)(F)F.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)NC2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NCC5=NC6=CC=CC=C6N5,
C1COCCN1CCNC2=NC=NC3=C2NC(=N3)C4=CC=CS4,
C1OC2=C(O1)C=C(C=C2)CNC3=NC4=CC=CC=C4C(=C3)C(=O)NCC5=CC=CC=C5,
C1COCCN1C2=CC=C(C=C2)NC3=CC(=NC(=N3)N)NC4=NC=CN=C4,15350.6
C1CC(CCC1NC2=CC=CC(=N2)C(=O)NC3=CC4=C(C=C3)OCO4)O,
C1OC2=C(O1)C=C(C=C2)NC3=NC=NC4=C3NC(=N4)NC5=CC=C(C=C5)N6C=CN=C6,
C1CN(CCC1NC2=NC=CC(=N2)NCCN3CCOCC3)CC4=CC=CC=C4,
COC1=NC=C(C=C1)C2=NC3=C(S2)C=C(C=C3)C(=O)N,
C1C(OC2=C1C=CC3=CC=CC=C32)C(=O)NC4=CC(=CNC4=O)C5=CC=NC=C5.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)OCCNC2=CC(=NC(=N2)N)Cl,
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5C=CN=C5)N(C=N3)C6CCCCC6,19390.6
CCCNC(=O)C1=CC(=NC=C1)NCC2=CC3=C(C=C2)OCO3,
CC1=CN=CC2=C1C(=CC=C2)NC3CCCN(C3)C(=O)C(C)O.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)C2=NN3C(=CC=NC3=C2)N,
C1CN(CCC1NC(=O)C2=CC3=C(C=C2)N=C(S3)N4CCC5=CC=CC=C5C4)CC6=CC=CC=C6,
C1CNCCC1NC2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)N.Cl,
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CN=C(S2)NC3=NC=NC=C3,
CC1=CC(=NC(=N1)Cl)NCCN(C(C)C)C(C)C,
CC(C)N(CCNC1=C2C(=NC(=N1)C3=CC=C(C=C3)N4CCN(CC4)C)N(C=N2)C5CCCCC5)C(C)C,
CC(C)N1C=NC2=C(N=C(N=C21)NCCN3CCOCC3)NCCO,
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NCCN4CCOCC4)N(C=N3)C5=CSC=C5,
C1CN(CC2=CC=CC=C21)C3=NC=C(S3)C(=O)NCCN4CCOCC4,
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC=CC=N3)NCC4=CC=CC=C4,
C1=CSC(=C1)C2=CC(=CN=C2)C(=O)N,
C1C(OC2=CC=CC=C2O1)C(=O)NCC3=NC(=NO3)C4=CC=NC=C4.C(=O)(C(F)(F)F)O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NCC4=CN=CC=C4)N,
C1=CC=C(C=C1)CNC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)NC5=NC=CN=C5,
C1COCCN1CCNC(=O)C2=CC(=NC=C2)N3CCOCC3,
C1=CC(=CC=C1NC2=NC=CC(=N2)C3=C(C=CC(=C3)Cl)Cl)S(=O)(=O)N.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C3=CN=C(S3)NC4=NC=CC=N4,
CN1CCN(CC1)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NC6CCN(CC6)CC7=CC=CC=C7,
C1CC2=CC=CC=C2CC1C(=O)NC3=CC(=CNC3=O)C4=CC=NC=C4.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)C4=CC(=CC=C4)N)NCC5=CN=CC=C5,
CC(C)N(CCNC(=O)C1=CC2=C(C=C1)N=C(S2)NC3=CC=C(C=C3)C(F)(F)F)C(C)C,
COC1=C(C=C2C(=C1)C(=NC(=N2)NCCCN3CCCC3=O)NCC4=CC(=CC=C4)C(F)(F)F)OC,
COC1=NC(=NC(=N1)NC2CC2)NC3=CC=CC=N3,
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC=C(C=C3)N4C=CN=C4)NC5=CC6=C(C=C5)OCO6,15902.0
CN1CCN(CC1)C2=CC=C(C=C2)C3=CC(=NC=N3)NCC4=CC(=CC=C4)C(F)(F)F,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=NC=CC5=CC=CC=C54)NCCOC6=CC=CC=C6,
C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CSC(=N3)C4=CC=CC=C4,
CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=CC=CC=N3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CC(C)NC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=CNC4=NC=N3.C(=O)(C(F)(F)F)O,19226.0
CN1C2=CC=CC=C2N=C1NC3=NN=C(C=C3)N4C=C(C5=CC=CC=C54)CC(=O)NC6CCN(CC6)CC7=CC=CC=C7,
C1=CC=C(C=C1)NC2=NC(=NC=C2)NC3=CC=C(C=C3)C(F)(F)F,
C1CN(CCC1OC2=NC=C(C=C2)Cl)C(=O)C3=CC4=C(C=C3)NN=C4.C(=O)(C(F)(F)F)O,
C1=CC=C(C=C1)NC2=CC=CC(=C2)C3=CN=CC(=C3)C4=CC=C(C=C4)O,
C[Si](C)(C)CC(=C)CC(C1=CC=CC=C1)NCC2=CC=CC=C2,
C1=CC=C(C=C1)C(CNC(=O)C2=CN(N=N2)C3=CC=NC=C3)O.C(=O)(C(F)(F)F)O,
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC(=CC=C3)N(C)C)NCCO,
C1CC1NC(=O)C2=CC=CC(=C2)C3=CC=CC=C3,
COC1=C(C=C2C(=C1)C(=NC(=N2)NCCN3CCOCC3)NCCCN4CCCC4=O)OC,
C1=CC=NC(=C1)NC2=NC3=C(C(=N2)NCCO)NC=N3,
C1CC(CCC1NC2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=CC=C4)O,
C1=CC=C2C(=C1)C(=CS2)C3=NC=CC(=N3)N,
CCCNC(=O)C1=CN=CC(=C1)C2=CC=C(C=C2)N3CCN(CC3)C,
COC1=CC=C(C=C1)C2=NC=C(S2)C(=O)NCCO,
CC(C)NC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CC(=NC=C3)N.C(=O)(C(F)(F)F)O,
CC1=C(C(=NO1)C)C2=NC3=CC(=C(C=C3C(=N2)NCC4=CC=CC=C4)OC)OC,
COC1=CC(=CC(=C1OC)OC)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)C4=CN=C(C=C4)N5CCOCC5,
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC=C2)NCC3=CN=CC=C3,
C1CN(CCC1NC2=CC3=C(C=C2)NN=C3)C(=O)C(CSC4=CC=C(C=C4)Br)O.C(=O)(C(F)(F)F)O,
C1CN(CCC1NC(=O)C2=CC=CC(=N2)C3=CC4=C(C=C3)NC=C4)CC5=CC=CC=C5,
CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC6=C(C=C5)OCO6,19965.0
C1=CN=CN=C1NC2=NC(=NC=C2)N.C(=O)(C(F)(F)F)[O-],
C1COCCN1CCNC2=NC(=NC=C2)NC3=NC=CC4=CC=CC=C43,
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=CC=C4)NCCCN5CCCC5=O,12962.8
CC(C)N(CCNC1=NC(=NC2=CC(=C(C=C21)OC)OC)C3=CN=C(C=C3)N4CCOCC4)C(C)C,
COC1=NC=C(C=C1)C2=NC3=C(N2)C(=NC=N3)NC4CC4,
C1CN(CCC1N2CCOCC2)C3=CC=CC(=N3)C(=O)N,
C1CC1NC(=O)C2=CC3=C(C=C2)N=C(S3)C4=CC5=C(C=C4)NC=C5,
CC(C)N1C=NC2=C(N=C(N=C21)C3=CC(=CC=C3)OC(F)(F)F)NCCC4=CC=CC=N4,
C1=CC=C(C=C1)C2=NC=C(S2)C(=O)NCC3=CN=CC=C3,
CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3CC4=C(CN3CC5CC5)C=CC(=C4)OC,
COC1=CC=C(C=C1)C2=CC3=C(C=CC4=CC=CC=C43)N=C2,
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CN=C(S2)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,
C1COCCN1CCNC(=O)C2=CC(=NC=C2)NCC3=CN=CC=C3,
C1=CC(=CN=C1)NC(=O)C2=CC=C(C=C2)SCC(C3=CC=C(C=C3)Br)O.C(=O)(C(F)(F)F)O,
C1CN(CCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)C(C4=CC=CC=C4Cl)O,
C1=CC=C(C=C1)C2=NC=CC(=N2)NC3=CC=CC=C3,
CC(=O)NC1=CC=CC(=C1)C2=CC3=C(C=CC=C3NC4=CC=CC=N4)N=C2.C(=O)(C(F)(F)F)O,
CC(C)N1C(=NC2=C(N=CN=C21)N)C3=CC(=CC=C3)N,
C1CN(CCC1NC2=CC(=NC(=N2)N)Cl)CC3=CC=CC=C3,
COC1=CC=C(C=C1)CCNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCCC4CO,
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC=NC=C3)NCC4=CC=CC=C4,
C1CN(CCC1N2CCOCC2)C3=NC4=CC=CC=C4C(=C3)C(=O)NCC5=CC(=CC=C5)C(F)(F)F,
C1=CC(=CC=C1C(C2=NC(=NO2)C3=CC=NC=C3)O)Br,
CC(=O)C1=CC=CC(=C1)C2=CC(=NC(=N2)N)NCCC3=CC=C(C=C3)O,
C1CC(CCC1NC2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NCCOC5=CC=CC=C5)O,
C1CC1C2=C(C(=NO2)C3=CC(=NC=C3)NC4=CC=C(C=C4)N5CCOCC5)C6=CC=C(C=C6)F,
CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)C4=CC=C(C=C4)N5CCN(CC5)C)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,15998.6
CC1=CC(=NC(=N1)C2=CC=CS2)NC3CC3,
C1=CC=C(C=C1)C2=C3C(=O)NC(=NC3=NN2)NC4=CC=CC=C4Cl,
C1CN(CCC1NC2=CC3=C(C=C2)C=NC=C3)C(=O)C(C4=C(C=C(C=C4)Br)F)O.C(=O)(C(F)(F)F)O,
COC1=NC(=NC(=N1)NCCCN2CCCC2=O)C3=CC=CC=C3,
C1CN(CCC1NC(=O)C2=CC=CC(=C2)C3=CC=CC=C3)CC4=CC=CC=C4,
COC1=C(C=C(C=N1)C2=CC3=C(C=C2)NN=C3)C(=O)NCC(C4=CC=C(C=C4)Cl)O.C(=O)(C(F)(F)F)O,
CC1=CC(=NC(=N1)NC2=NC=CC=N2)NCCC3=CC=C(C=C3)O,
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NCCO)OC,
C1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)NC3=CC=C(C=C3)C(F)(F)F,
C1CC(=O)N(C1)CCCNC2=NC=NC3=C2NC(=N3)NC4=NC=CN=C4,
C1=CC=C(C=C1)OCCNC2=NC=NC3=C2NC(=N3)C4=CC(=CC=C4)N,
C1=CC(=CC=C1CCNC2=CC(=NC=N2)Cl)O,
CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NCCC5=CC=C(C=C5)O,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NCC4=CC5=C(C=C4)OCO5)NC6=CC7=C(C=C6)OCO7,17450.4
CC1=C(C(=NO1)C2=CC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4)C5=CC=C(C=C5)F,
CS(=O)(=O)NC1=CC=C(C=C1)C2=CC3=C(C=CC4=C3C=NC=C4)N=C2.C(=O)(C(F)(F)F)O,
C1=CC(=CC=C1NC2=NC=NC(=C2)NCCO)N3C=CN=C3,
CC(C)(C)N1C=C(C=N1)NC(=O)C2CC(=NO2)C3=C(C=CC4=CC=CC=C43)O.C(=O)(C(F)(F)F)O,
C1CC(CCC1C(=O)NC2=CC3=C(C=C2)C=NC=C3)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CS(=O)(=O)CC1=CC(=CC=C1)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4C=CN=N4,
CC(CO)(C[Si](C)(C)C)C(C1=CC=CC=C1)NCC2=CC=CC=C2,
C1CN(CCC1NC2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)N)C(=O)CN.C(=O)(C(F)(F)F)O,
CCCNC1=CC(=NC(=N1)N)NC2=CC=CC=C2,
CC1=CC(=CC=C1)NC(=O)NC2=CN(N=C2)C3=CC=CC(=C3)C(=O)NCCN4CCOCC4,
C1COCCN1CCNC2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=CC=C4,
CC(C)N1C=NC2=C(N=C(N=C21)NCCN3CCOCC3)NC4CC4,
CC1=C(C(=NO1)C)C2=NC3=CC(=C(C=C3C(=N2)NCC4=NC5=CC=CC=C5N4)OC)OC,
C1CCC(CC1)NC2=NC=CC(=N2)C3=CC=CC=C3,
C1COCCN1CCNC2=NC3=C(S2)C=C(C=C3)C(=O)NCCC4=CC=C(C=C4)O,
C1COCCN1CCNC2=NC(=NC(=C2)C3=CN=C(C=C3)N4CCOCC4)N,
C1CC1NC(=O)CC2=CN(C3=CC=CC=C32)C4=NN=C(C=C4)NC5=CC=C(C=C5)C(F)(F)F,
CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=C(S3)C=C(C=C4)C(=O)NC5=CC(=C(C(=C5)OC)OC)OC,
C1COCCN1CCNC2=CC=CC(=N2)C(=O)NCCC3=CC=C(C=C3)O,
COC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(C=C(C=C4)C5=CNN=C5)C(=O)N3.C(=O)(C(F)(F)F)O,
C1CNCCC1NC2=CC3=C(C=C2)NC(=O)C=C3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,
CCN(CC)C1=NC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCC3=CC=C(C=C3)O,16665.2
C1CC1NC2=CC(=NC=N2)Cl,
COC1=CC(=CC(=C1)C(=O)NCC(C2=CC=C(C=C2)Cl)O)C3=C(C=C4C(=C3)C=NN4)F.C(=O)(C(F)(F)F)O,
COC1=CC(=CC(=C1OC)OC)NC2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NCC5=NC6=CC=CC=C6N5,
C1CC1NC2=NC(=NC3=C2NC=N3)N4CCOCC4,
C1COCCN1C2=CC=CC(=C2)C(=O)NCC3=CC=CC=C3,
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)N4CCC5=CC=CC=C5C4)N,
CC1=CN=C(N=C1NC2=CC=C(C=C2)OC3=CC=CC=C3)C4=CC(=CC=C4)N,
C1=CC=C(C=C1)OCCNC(=O)C2=NC(=CC=C2)Cl,
C1COCCN1CCNC2=NC=CC(=C2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,
CC(C)N1C(=NC2=C(N=CN=C21)NC3=CC(=C(C(=C3)OC)OC)OC)C4=CN=C(C=C4)N5CCOCC5,
