SMILES,pIC50,canonical_smiles
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(C[C@@H](C)O5)N=NN6)=CC=C4,9.04576,Cc1cc(F)c(C(=O)Nc2cccc3c2O[C@H](C)Cn2nnnc2-3)cc1-n1cnc(C2CC2)c1
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(=CC4)C5=CN(CCN(C)C)N=C5)=CC=C2,7.0,CN(C)CCn1cc(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)cn1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(S(N(C)C)(=O)=O)C4)C=CC2,8.25964,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)N(C)C)C3)n1
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2C=C(N3C(N2)=CC=N3)C4=CC=C(OC)C=C4,7.0,COc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)C)cc3)nc3ccnn23)cc1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(CCC=4C=NC(C)=NC4)CC3,7.05404,Cc1ncc(CCN2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cn1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=C(Br)C=CC=N3)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncccc2Br)n1
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)N5C=C(N=C5)C6CC6,8.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C)CC3)cn2)n1
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NCCC7=CC=C(C=C7)O,1.9562448730313204,Oc1ccc(CCNc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3c2ncn3-c2ccsc2)cc1
N(C(=O)C=1C=C2C(=CC1F)CCN(C(OCC)=O)C2)C3=NC(C=4N5C(=NN4)CCCC5)=CC=C3,6.0,CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(=CC=N3)N4CCCC4)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(N3CCCC3)ccn2)n1
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C4=CC=C(C=C4)N5CCC(C)(C)CC5,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCC(C)(C)CC4)cc3)C2=O)n1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(C(NCC)=O)C4)C=CC2,8.25964,CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1
C(C)(C)N1C(=CN=C1)C=2N=C(NC(=O)C=3C(OC)=NN(CC(F)(F)F)C3)C=CC2,7.0,COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(=CC4)N5CC(F)(F)CC5)=CC=C2,7.0,O=C1N=C2C=CC=C(N2)c2nncn2CCCCOc2ccc(N3CCC(F)(F)C3)cc21
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,6.0,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)S(=O)(=O)N(C(C)(C)C)C2
N(C1=C(C=CC=N1)C=2N=C(NC3=CC=C(OC)C=C3)N=CN2)C4=CC(NC(=O)C5=CC(C(F)(F)F)=CC=C5)=CC=C4C,6.0,COc1ccc(Nc2ncnc(-c3cccnc3Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)n2)cc1
C(CO)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC=C(C)C=N3)=O)C=CC2,7.30103,Cc1ccc(NC(=O)Nc2cccc(-c3nncn3C(C)CO)n2)nc1
C(C)(C)N1C(C=2N=C(NC(=O)C=3NC(=CC3)C4=CC(C)=CC(C)=C4)C=CC2)=NN=C1,8.07058,Cc1cc(C)cc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)c1
O=C1N=C2NC(C=3N(C=NN3)CCC[C@H](C)OC=4C1=CC(=CC4)C=5C=CN=CC5)=CC=C2,7.0,C[C@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(-c4ccncc4)ccc3O1)N2
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)COCCOCCNC(=O)C9=CC(=C(C=C9)C1=C2C=CC(=[N+](C)C)C=C2OC2=C1C=CC(=C2)N(C)C)C(=O)O)OC.[Cl-],2.0969100130080562,COC1C(N(C)C(=O)COCCOCCNC(=O)c2ccc(-c3c4ccc(=[N+](C)C)cc-4oc4cc(N(C)C)ccc34)c(C(=O)O)c2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4.[Cl-]
BrC1=C2C(N=C(NCCCNC(CCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H](CCC(O)=O)C(O)=O)=O)CCC(O)=O)=O)CCC(O)=O)=O)CCC(O)=O)=O)=O)N2)=C(Br)C(Br)=C1Br,7.60206,O=C(O)CC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCC(=O)NCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1)C(=O)O
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O,3.0,O=C(O)CCN1C(=O)C(=Cc2ccc(-c3cccc(Cl)c3)o2)SC1=S
N(C(NC=1C2=C(C(OCCN3CCOCC3)=CC1)C=CC=C2)=O)C=4N(N=C(C(C)(C)C)C4)C5=CC=C(C)C=C5,4.52288,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
CC(C)n1cnnc1-c1cccc(N(C)C(=O)N(C)c2cc3ccccn3n2)n1,5.18,CC(C)n1cnnc1-c1cccc(N(C)C(=O)N(C)c2cc3ccccn3n2)n1
N(C(=O)C1=CC=C(C(C)(C)O)C=C1)C=2C=C(N3C(N2)=CC=N3)N4CC=5C(CC4)=CC=CC5,7.0,CC(C)(O)c1ccc(C(=O)Nc2cc(N3CCc4ccccc4C3)n3nccc3n2)cc1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCSCC6)=CC2,6.69897,O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCSCC1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(N(C)C)=C(C2)C=6C=CC=NC6,6.69897,CN(C)c1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2
C(C)(C)N1C(C=2N=C(NC(=O)C=3NC(=CC3)C4=CC=C(SC)C=C4)C=CC2)=NN=C1,8.50864,CSc1ccc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)cc1
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C=3C=C4C(=CN3)CCN(C(OCC(C)C)=O)C4)C=CC2,8.25964,CC(C)COC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1
C(NC=1N=C(C=CC1)C=2N([C@@H](CO)C)N=NN2)(=O)C=3C=C4C(=CC3OC)CCN(C(=O)C5CCOCC5)C4,8.90309,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)C1CCOCC1)CC2
C(NC=1N=C(SC1)C=2N([C@H](C(F)(F)F)C)C=NN2)(=O)C=3C=C(C(=CN3)N4CCC(C#N)CC4)N5C=C(N=C5)C6CC6,8.76955,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C#N)CC3)cn2)cs1)C(F)(F)F
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC(=C4)N5CCOCC5)C(F)(F)F,1.7161110620239435,FC(F)(F)c1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(N2CCOCC2)c1
O=C1N=C2NC(C=3N(C=NN3)C/C=C\CCOC=4C1=CC=CC4)=CC=C2,7.0,O=C1N=C2C=CC=C(N2)c2nncn2C/C=C\CCOc2ccccc21
O=C1N(N(C=2C1=CC=CC2)C3CCCCO3)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,5.25964,O=c1c2ccccc2n(C2CCCCO2)n1-c1cccc(-c2nncn2C2CC2)n1
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC6=C(C=C5)OCO6)CC7=CC=CC=C7,1.6884368466800872,FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(NC4CCN(Cc5ccccc5)CC4)nc32)cc1
C[C@@H]1N2C(C=3NC(=NC(=O)C=4C(OCCC1)=NC=C(C4)C5CN(C(OC(C)(C)C)=O)C5)C=CC3)=NN=C2,7.0,C[C@H]1CCCOc2ncc(C3CN(C(=O)OC(C)(C)C)C3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21
N(C(=O)C1=CC(N(C)C)=CC=C1)C2CCN(C3=C4C(NC=C4)=NC=N3)CC2,5.5,CN(C)c1cccc(C(=O)NC2CCN(c3ncnc4[nH]ccc34)CC2)c1
O=C1C2=CC(=C(C=C2N=CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)C=5C=CSC5)N6C=C(N=C6)C7CC7,7.30103,CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccsc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1
[C@@H](C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C(OC)=NN(C)C3)C=CC2,8.22185,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)F)n1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(CC3)C4=CC=C(C=N4)C5=CC=C(F)C=C5,7.30103,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(-c4ccc(F)cc4)cn3)C2=O)n1
C(C)(C)N1C=2C(C(=O)C(C(NC3=CC=C(OC=4C5=C(C=C(OC)C(OC)=C5)N=CC4)C=C3)=O)=C1)=CC=CC2,8.22185,COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC
ClC1=CN(C=2C1=CN=C(NC(=O)C3=CC=C([C@@](CO)(C)O)C=C3)C2)C4CC4,8.22185,C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(cn2)c(Cl)cn3C2CC2)cc1
C[C@@H]1N2C(C=3NC(=NC(=O)C=4C(OCCC1)=CC=C(F)C4)C=CC3)=NN=C2,7.0,C[C@H]1CCCOc2ccc(F)cc2C(=O)N=C2C=CC=C(N2)c2nncn21
C(NCC=1C=CN=CC1)(=O)C2=C(OC=N2)C3=CC=C(OC)C=C3,5.0,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1
C(C)(C)N1C(C=2N=C(NC(NC=3C4=C(C=NC3)C=CC=C4)=O)C=CC2)=NN=C1.C(C(O)=O)(F)(F)F,5.0,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cncc3ccccc23)n1.O=C(O)C(F)(F)F
O=C1N=C2NC(C=3N(C=NN3)C/C=C\COC=4C1=CC(=CC4)N5CCOCC5)=CC=C2,7.0,O=C1N=C2C=CC=C(N2)c2nncn2C/C=C\COc2ccc(N3CCOCC3)cc21
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC=3N=CC(C)=CN3)=O)C=CC2,7.30103,Cc1cnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nc1
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(O)C=C(C(O)=O)C=C5,8.18046,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)cc4O)cc3C2=O)n1
C(C)(C)N1C(C=2N=C(C=CC2)C=3OC(=CN3)C4=CC=C(C(N)=O)C=C4)=NN=C1,7.30103,CC(C)n1cnnc1-c1cccc(-c2ncc(-c3ccc(C(N)=O)cc3)o2)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC=3N=C(Cl)C=CC3)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cccc(Cl)n2)n1
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)CC=5C1=CC(C(O)=O)=CC5,6.69897,O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2
N(C(=O)C1=CC=C(C(C)(C)C)C=C1)C=2N=C3N(C2)C=C(Cl)C=C3,7.79588,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(Cl)ccc3n2)cc1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(CC3)C4=CC=C(C(NC5CC5)=O)C=C4,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)NC4CC4)cc3)C2=O)n1
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCC6=CC(=CC=C6)C(F)(F)F,2.0644927341752872,FC(F)(F)c1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3-c2ccsc2)c1
C(N)(=O)C=1C=C(C=2C=3C(NN2)=CC=C(C3)C=4N(C(C)C)C=NN4)C=CC1,7.13077,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(N)=O)c3)c2c1
[C@H](CCOC(C)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CC(=O)OCC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C)cc2F)n1
C(C)(=O)C1=C2C=3C(C(=O)C=4C2=CC=CC4)=CC=C(C)C3NC1=O,4.45593,CC(=O)c1c2c3c(ccc(C)c3[nH]c1=O)C(=O)c1ccccc1-2
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)N6C=CN=C6,6.69897,O=C1c2cc(-n3ccnc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(OCC=4C=CC=NC4)=CC=C3)C=CC2,6.52288,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(OCc3cccnc3)c2)n1
O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,5.22,O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(C(N)=O)=CC=C3)C=CC2,6.23657,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(C(N)=O)c2)n1
O=C1N(C=2N=C(C=CC2)C=3N(C(C)C)C=NN3)CCN1C4=CC=C(C(C(F)(F)F)O)C=C4,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(c3ccc(C(O)C(F)(F)F)cc3)C2=O)n1
C(NC=1N=C(SC1)C=2N(C=NN2)C3CC3)(=O)C=4C=C(C(=CN4)N5CCC(C)(O)CC5)N6C=C(N=C6)C7CC7,8.60206,CC1(O)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5N=CC=N5.C(=O)(C(F)(F)F)O,1.7161110620239435,Cc1nc(C)n(-c2ccc(Nc3nccc(-c4cccc(-n5nccn5)c4)n3)cc2)n1.O=C(O)C(F)(F)F
C(NC=1N=C(C=CC1)C=2N([C@@H](CO)C)N=NN2)(=O)C=3C=C4C(=CC3OC)CCN(C(OCC(F)(F)F)=O)C4,8.25181,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCC(F)(F)F)CC2
S(=O)(=O)(N1CC=2C(=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2)CC1)C5=CC=C(F)C=C5,6.95861,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)c2ccc(F)cc2)C3)n1
[C@H](COC(C)=O)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC4=C(C=N3)C=CC=C4)=O)C=CC2,7.30103,CC(=O)OC[C@@H](C)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccc3cn2)n1
O=C1N(C2CC(C2)N3C=C(C(F)(F)F)N=C3)CCN1C=4N=C(C=CC4)C=5N(C(C)C)C=NN5,8.55284,CC(C)n1cnnc1-c1cccc(N2CCN(C3CC(n4cnc(C(F)(F)F)c4)C3)C2=O)n1
C(NC1=C2C(C=3N([C@H](C)CO2)N=NN3)=CC=C1)(=O)C=4C=C(C(=CN4)N5CCOCC5)N6C=C(N=C6)C7CC7,8.65758,C[C@@H]1COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nnnn21
C(C)(C)N1C(=NN=C1)C=2N=C(NC(NC3=C(C(F)(F)F)C=CC=N3)=O)C=CC2,7.30103,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncccc2C(F)(F)F)n1
FC1=C(C=2OC(/C=C\3/C(=O)N(CCC(O)=O)C(=S)S3)=CC2)C=CC=C1,6.52288,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=CC4=C(C=C3)OCO4,1.901910309636048,CN(C)c1cccc(Nc2nccc(Nc3ccc4c(c3)OCO4)n2)c1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C=C4C(=CC3F)CCN(C4)C=5N=CC=CN5)C=CC2,8.90309,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(c2ncccn2)C3)n1
O=C1N(CCN1C2=CC=C(OC)C=C2)C=3N=C(C=CC3)C=4N(C(C)C)C=NN4,7.0,COc1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(=CC=N3)C4=CC=CC=N4)=O)C=CC2,7.30103,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(-c3ccccn3)ccn2)n1
CC=1C(C2=CN(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,7.25964,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnn(C(F)(F)F)c1
CCC1=CC=C(C=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O,2.744727494896694,CCc1ccc(-c2ccc(C=C3SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(C=CC2)C=3OC(=CN3)C4=C(C)C=C(C)C=C4C,7.30103,Cc1cc(C)c(-c2cnc(-c3cccc(-c4nncn4[C@H](C)CO)n3)o2)c(C)c1
O(C)C1=C(C=C2C(=C1)N=CN(C2=O)C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)N5C=C(N=C5)C6CC6,7.30103,COc1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-n1cnc(C2CC2)c1
N(C(=O)[C@H]1[C@@H](C1)C2=CC=CC=C2)C=3C=C(N4C(N3)=CC(C)=N4)N5CCC(NC(C)=O)CC5,7.0,CC(=O)NC1CCN(c2cc(NC(=O)[C@@H]3C[C@H]3c3ccccc3)nc3cc(C)nn23)CC1
N(CCCC)(C)C=1SC=2C(N1)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=O)C2,9.0,CCCCN(C)c1nc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2s1
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC6=C(C=C5)OCO6,1.983635320543706,Cc1cc(Nc2ccc3c(c2)OCO3)nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)n1
C[C@@]12C=3C(=CC(C(C)C)=C(C(=NO)C)C3)CC[C@]1([C@@](C(OC)=O)(C)CCC2)[H],4.82974,COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(C(C)=NO)c(C(C)C)cc3CC[C@@H]12
CC1N2C(C=3NC(=NC(=O)C=4C(OCCC1)=NC=CC4)C=CC3)=NN=C2,7.0,CC1CCCOc2ncccc2C(=O)N=C2C=CC=C(N2)c2nncn21
N(C(=O)C1=CC(=CC=C1)N2CCOCC2)C3CCN(C4=C5C(NC=C5)=NC=N4)CC3,5.5,O=C(NC1CCN(c2ncnc3[nH]ccc23)CC1)c1cccc(N2CCOCC2)c1
C(NC=1N=C(C=CC1)C=2N([C@@H](CO)C)C=NN2)(=O)C=3C=C4C(=CC3OC)CCN(C(=O)C5=CC=C(F)C=C5)C4,8.25181,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)c1ccc(F)cc1)CC2
C(NC=1N=C(SC1)C=2N(C=NN2)C3CC3)(=O)C=4C=C(C(=CN4)N5CCC(C(NC)=O)CC5)N6C=C(N=C6)C7CC7,9.39794,CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC5=CC=CC=C5C=C4C(=O)N.C(=O)(C(F)(F)F)O,1.7161110620239435,NC(=O)c1cc2ccccc2cc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1.O=C(O)C(F)(F)F
C(O)C=1N2C(=NC(NC(=O)C3=CC=C(C(C)(C)C)C=C3)=C2)C=CC1,7.52288,CC(C)(C)c1ccc(C(=O)Nc2cn3c(CO)cccc3n2)cc1
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(NC3=CC(C(NC4=CC=CC=C4)=O)=CC=N3)=O)C=CC2,7.30103,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)Nc3ccccc3)ccn2)n1
N(CCCO)C=1N2C(=NC(NC(=O)C=3C=CC=NC3)=N2)C=C(C(F)(F)F)C1,6.70553,O=C(Nc1nc2cc(C(F)(F)F)cc(NCCCO)n2n1)c1cccnc1
N(C(=O)C1=CC=C(CNC(OC(C)(C)C)=O)C=C1)C2=NN3C(=CC=CC3=N2)C=4C=COC4,5.76955,CC(C)(C)OC(=O)NCc1ccc(C(=O)Nc2nc3cccc(-c4ccoc4)n3n2)cc1
C(C)(C)N1C(=NN=C1)C=2N=C(C=CC2)N3C(=O)N(C)CC3,7.0,CC(C)n1cnnc1-c1cccc(N2CCN(C)C2=O)n1
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)C5CCCCC5,1.8272803386505037,COc1cc(Nc2nc(-c3ccc(C(N)=O)cc3)nc3c2ncn3C2CCCCC2)cc(OC)c1OC
S(=O)(=O)(N1CC=2C(=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2)CC1)C5CCCC5,7.25964,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CCCC2)C3)n1
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C(OCC)=NN(C)C3)C=CC2,7.0,CCOc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1
COC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)F)C5=CC(=CC=C5)F)O,1.7695510786217261,COc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2cccc(F)c2)cc1
O=C1C=2C(SCN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C=5C=NC(=NC5)C6CC6,7.63639,CC(C)n1cnnc1-c1cccc(N2CSc3ccc(-c4cnc(C5CC5)nc4)cc3C2=O)n1
N(C(=O)C1CCCC1)C2=NN3C(=CC=CC3=N2)C4=CC=CN4,4.79588,O=C(Nc1nc2cccc(-c3ccc[nH]3)n2n1)C1CCCC1
O=C1N(C=2C(N1C)=CN=C(NC3=C(C)C=C(OC)C=C3)C2)C4CCCC4,8.1349,COc1ccc(Nc2cc3c(cn2)n(C)c(=O)n3C2CCCC2)c(C)c1
C(C)(C)N1C(C=2N=C(NC(=O)C=3NC(=CC3)C4=CC=C(OCC)C=C4)C=CC2)=NN=C1,8.12494,CCOc1ccc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)cc1
C(C)(C)N1C(C=2N=C(NC(=O)C=3NC(=CC3)C4=CC=C(Cl)C=C4)C=CC2)=NN=C1,8.26761,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3ccc(Cl)cc3)[nH]2)n1
COC1=CC(=CC(=C1OC)OC)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)N5CCOCC5)OC)OC,2.143996546002779,COc1cc2nc(Nc3cc(OC)c(OC)c(OC)c3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC
C1COCCN1C2=NC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NCC6=CC=CC=C6,1.7011469235902934,FC(F)(F)c1ccc(Cn2cnc3c(NCc4ccccc4)nc(-c4ccc(N5CCOCC5)nc4)nc32)cc1
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,6.97,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C=5C=C(C(O)=O)C(OC)=NC5,8.33724,COc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O
O=C1N=C2NC(C=3N(C=NN3)CCCCOC=4C1=CC(OCCN(C)C)=C(F)C4)=CC=C2,7.0,CN(C)CCOc1cc2c(cc1F)OCCCCn1cnnc1C1=CC=CC(=NC2=O)N1
